# Id_interactions,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,label
10499,465442,0,0,0,0,49,0,0,0,0,7,0,0,0,2,1
10500,144303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10501,470076,60,0,9,0,0,0,8,0,0,0,0,0,0,2,1
10502,228060,0,0,0,0,0,0,30,0,0,0,0,0,0,5,1
10503,288591,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10504,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10506,204810,0,0,1,0,0,0,5,0,0,0,1,0,0,3,1
10508,256017,0,0,2,0,0,0,1,0,0,0,4,0,0,1,1
10509,162877,27,0,0,0,0,2,0,0,0,0,0,0,0,19,1
10510,144304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10511,134988,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
10512,246696,1,0,0,0,0,0,14,0,0,0,0,0,0,4,1
10513,265329,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1
10515,642294,23,5,0,0,51,0,0,0,0,15,0,0,0,2,1
10521,153613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10522,367729,0,0,0,0,14,0,0,0,0,1,0,0,0,1,1
10523,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10524,609709,23,5,0,0,51,0,0,0,0,15,0,0,0,2,1
10525,246652,0,8,0,17,0,8,0,6,0,11,0,0,0,13,1
10526,153613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10527,256010,0,0,0,0,0,0,12,0,0,0,0,0,0,3,1
10529,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10530,283824,4,0,19,0,0,0,0,0,0,0,0,0,0,108,1
10531,283933,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10532,390999,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
10533,232736,9,0,3,0,0,0,0,0,0,0,0,0,0,2,1
10535,214116,9,0,3,0,0,0,0,0,0,0,0,0,0,2,1
10536,702653,117,6,0,0,87,22,0,0,0,18,0,0,0,2,1
10537,256013,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10540,484108,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10541,172226,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
10542,181523,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10545,363064,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10548,148928,21,0,0,0,0,2,0,0,0,0,0,0,0,9,1
10550,451470,4,2,0,0,50,0,0,0,0,7,0,0,0,2,1
10551,456169,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
10552,218765,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
10553,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10554,781994,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10555,279276,15,0,0,0,1,0,0,0,0,7,0,0,0,1,1
10556,242041,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10558,228037,5,0,0,0,0,4,0,0,0,0,0,46,2,1,1
10559,451493,0,0,0,0,0,0,40,0,0,0,0,0,0,2,1
10560,418929,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
10563,130317,0,0,21,0,0,0,0,0,0,0,0,0,0,2,1
10564,321100,63,0,18,2,0,0,0,0,0,0,0,0,10,2,1
10566,321159,2,2,0,0,0,0,30,0,0,0,0,0,0,2,1
10567,265323,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10568,493382,4,4,0,0,0,0,38,0,0,0,0,0,0,2,1
10569,456098,73,0,9,0,0,0,8,0,0,0,0,0,0,2,1
10570,321169,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10571,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10572,288602,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10575,204755,0,8,0,18,0,8,0,7,0,11,0,0,0,13,1
10576,758668,18,0,0,0,60,0,0,0,0,17,0,0,0,2,1
10577,335134,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10578,232731,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10579,321173,2,2,0,0,0,0,16,0,0,0,0,0,0,2,1
10580,1038000,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10581,167571,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
10582,441978,193,0,33,0,0,10,1,0,8,0,0,0,0,2,1
10584,516631,13,0,58,0,0,2,0,0,0,0,0,0,0,1,1
10585,255995,0,0,0,0,0,0,28,0,0,0,0,0,0,2,1
10586,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10587,446680,164,16,0,0,13,1,0,0,0,1,0,0,0,5,1
10595,330441,4,0,0,0,51,0,0,0,0,7,0,0,0,2,1
10596,265261,0,11,0,21,0,11,0,7,0,11,0,0,0,13,1
10597,456169,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
10598,488684,73,0,9,0,0,0,7,0,0,0,0,0,0,2,1
10599,362994,56,0,17,0,4,0,0,0,0,0,0,0,0,19,1
10600,172213,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10602,176868,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10603,385978,226,0,80,2,0,9,2,0,0,0,0,0,64,4,1
10606,349099,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10607,335134,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10608,251358,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10609,232736,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10611,288576,20,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10612,144273,21,0,0,0,0,2,0,0,0,0,0,0,0,9,1
10613,353754,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10614,167571,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
10618,260669,0,0,3,0,0,0,4,0,0,0,3,0,0,1,1
10619,186178,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10621,162902,0,0,21,0,0,0,0,0,0,0,0,0,0,2,1
10623,437361,170,16,0,0,15,1,0,0,0,2,0,0,0,5,1
10624,232731,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10625,456177,1,0,2,0,0,0,8,0,0,0,0,0,0,2,1
10626,237397,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10628,228072,15,0,0,0,0,0,0,0,0,7,0,0,0,1,1
10629,460766,60,0,9,0,0,0,8,0,0,0,0,0,0,2,1
10630,339789,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10632,353754,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10633,349099,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10634,297912,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10635,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10636,256013,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10639,228081,0,0,6,0,0,0,4,0,0,0,3,0,0,1,1
10640,209462,0,0,5,0,0,0,4,0,0,0,3,0,0,1,1
10641,167558,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10642,274624,7,0,0,0,0,0,11,0,0,0,0,0,0,3,1
10643,228071,0,0,15,0,0,0,4,0,0,0,4,0,0,1,1
10645,153613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10646,274631,9,0,3,0,0,0,0,0,0,0,0,0,0,2,1
10647,758719,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10649,493352,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10651,395651,0,0,0,0,20,0,0,0,0,3,0,0,0,1,1
10652,321168,15,2,0,0,0,0,8,0,0,0,0,0,0,2,1
10653,358345,80,0,9,0,0,0,0,0,0,0,0,0,0,1,1
10654,260610,0,13,0,19,0,8,0,6,0,11,0,0,0,13,1
10662,353759,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
10663,428235,4,0,20,0,0,0,0,0,0,0,0,0,0,1,1
10664,255908,2,50,0,23,0,11,0,7,0,11,0,0,0,13,1
10665,418929,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
10667,1038000,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10670,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10671,139643,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
10672,744726,13,0,0,0,44,0,0,0,0,15,0,0,0,2,1
10673,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10674,321191,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10675,1079895,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10676,232727,15,0,0,0,0,0,0,0,0,7,0,0,0,1,1
10677,474750,0,2,0,0,49,0,0,0,0,7,0,0,0,2,1
10678,442167,0,0,0,0,49,0,0,0,0,7,0,0,0,2,1
10679,484021,73,0,9,0,0,0,15,0,0,0,0,0,0,2,1
10680,768029,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10681,176868,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10682,172233,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10683,470063,73,0,9,0,0,0,8,0,0,0,0,0,0,2,1
10684,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10685,265313,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10689,269978,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10690,172226,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
10691,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10692,288582,23,0,3,0,0,0,0,0,0,0,0,0,0,2,1
10694,1014725,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10695,176881,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1
10696,283947,0,0,2,0,0,0,1,0,0,0,4,0,0,1,1
10698,693521,13,0,0,0,44,0,0,0,0,15,0,0,0,2,1
10699,321169,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10701,251300,0,13,0,19,0,8,0,6,0,11,0,0,0,13,1
10702,996105,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10703,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10704,470064,73,0,9,0,0,0,7,0,0,0,0,0,0,2,1
10708,777339,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10709,283942,8,0,0,0,1,0,0,0,0,0,0,0,0,4,1
10710,446859,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
10712,507317,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10713,493204,193,0,12,0,0,10,1,0,8,0,0,0,0,2,1
10714,349099,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10716,167558,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10717,246707,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10718,288574,2,2,0,0,0,0,30,0,0,0,0,0,0,2,1
10721,255955,0,13,0,19,0,8,0,6,0,11,0,0,0,13,1
10722,353690,56,0,15,0,2,0,0,0,0,0,0,0,0,17,1
10723,176868,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10724,158268,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10725,358346,56,0,15,0,2,0,0,0,0,0,0,0,0,16,1
10726,223421,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10727,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10728,274623,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10729,404964,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
10730,214095,15,2,0,0,0,0,16,0,0,0,0,0,0,2,1
10731,316506,4,4,0,0,0,0,24,0,0,0,0,0,0,2,1
10733,172213,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10734,409526,2,53,0,21,0,8,0,6,0,11,0,0,0,13,1
10735,139648,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10736,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10738,283941,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10739,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10741,432897,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1
10742,260656,0,0,15,0,0,0,4,0,0,0,4,0,0,1,1
10743,358409,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10745,349094,0,0,0,0,0,0,29,0,0,0,0,0,0,2,1
10746,144303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10747,507317,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10748,256013,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10749,167571,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
10750,288603,0,0,0,0,1,0,0,0,0,3,0,0,0,3,1
10752,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10753,144303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10754,190848,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
10756,349099,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10758,297890,0,0,0,0,0,0,28,0,0,0,0,0,0,2,1
10759,768029,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10760,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10761,204754,0,0,0,0,0,0,55,0,0,0,0,0,0,11,1
10762,349099,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10763,279286,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10764,144303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10765,716792,13,0,0,0,48,0,0,0,0,15,0,0,0,2,1
10766,302517,0,0,0,0,57,0,0,0,0,0,0,0,0,1,1
10767,293243,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10768,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10769,237383,0,0,13,0,0,0,4,0,0,0,4,0,0,1,1
10770,781994,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10771,269874,2,42,0,26,0,12,0,10,0,11,0,0,0,13,1
10772,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10773,479366,73,0,9,0,0,0,15,0,0,0,0,0,0,2,1
10774,363066,0,0,0,0,0,0,22,0,0,0,0,0,0,2,1
10775,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10776,418836,2,53,0,21,0,8,0,6,0,11,0,0,0,13,1
10777,521282,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10778,744726,13,0,0,0,44,0,0,0,0,15,0,0,0,2,1
10779,335124,2,2,0,0,0,0,30,0,0,0,0,0,0,2,1
10780,297861,0,0,0,0,50,0,0,0,0,7,0,0,0,2,1
10781,279268,12,0,2,0,2,0,0,0,0,0,0,0,0,16,1
10782,251307,0,8,0,17,0,8,0,6,0,11,0,0,0,13,1
10783,139627,0,0,21,0,0,0,0,0,0,0,0,0,0,2,1
10784,507317,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10785,297882,0,0,0,0,0,0,33,0,0,0,0,0,0,5,1
10786,232731,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10787,423580,2,2,2,0,0,0,17,0,0,0,0,0,0,2,1
10788,493331,73,0,9,0,0,0,15,0,0,0,0,0,0,2,1
10794,1061275,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10795,1051965,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10796,251300,0,13,0,19,0,8,0,6,0,11,0,0,0,13,1
10798,279278,0,0,0,0,0,0,20,0,0,0,0,0,0,2,1
10799,311862,0,0,21,0,0,0,0,0,0,0,0,0,0,2,1
10800,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10801,777339,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10802,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10804,279286,0,0,6,0,0,0,4,0,0,0,3,0,0,1,1
10805,288588,11,0,0,0,0,0,10,0,0,0,0,0,0,1,1
10806,367719,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10807,349099,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10808,507317,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10809,446862,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1
10811,432857,0,0,0,0,49,0,0,0,0,7,0,0,0,2,1
10812,288602,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
10813,353754,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10815,172213,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10816,460599,145,0,73,0,10,9,0,0,0,0,0,0,0,9,1
10817,260658,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10819,358413,13,0,0,0,7,0,0,0,0,1,0,0,0,1,1
10821,237343,0,7,0,17,0,8,0,6,0,11,0,0,0,13,1
10823,256017,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
10824,414174,2,60,0,21,0,8,0,6,0,11,0,0,0,13,1
10826,339789,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10827,158261,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
10828,265322,4,0,0,0,3,0,0,0,0,3,0,0,0,3,1
10829,265318,0,0,2,0,0,0,6,0,0,0,5,0,0,4,1
10830,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10831,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10832,511972,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10833,493352,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10834,428239,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
10835,181523,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10836,456158,0,0,2,0,0,0,28,0,0,0,0,0,0,2,1
10837,339789,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10840,242052,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10841,139648,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10842,1051936,0,74,2,0,12,0,2,0,0,2,0,0,0,2,1
10843,167571,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
10845,237388,0,0,5,0,0,0,4,0,0,0,7,0,0,1,1
10846,232731,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10855,311863,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10856,176884,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1
10857,511972,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10867,363046,29,0,0,0,0,0,14,0,0,0,0,0,0,1,1
10868,758719,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10869,1070585,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
10870,158246,21,0,0,0,0,2,0,0,0,0,0,0,0,1,1
10879,372310,56,0,15,0,2,0,0,0,0,0,0,0,0,17,1
10880,293255,0,0,2,0,0,0,4,0,0,0,3,0,0,1,1
10881,493381,14,0,0,0,0,0,28,0,0,0,0,0,0,7,1
10882,251356,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10883,511976,13,0,58,0,0,2,0,0,0,0,0,0,0,1,1
10885,260668,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10886,181537,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10889,195488,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10891,232731,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10892,186178,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
10893,274637,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10894,456098,73,0,9,0,0,0,8,0,0,0,0,0,0,2,1
10895,479366,73,0,9,0,0,0,15,0,0,0,0,0,0,2,1
10896,791304,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10897,269907,0,16,0,22,0,15,0,6,0,11,0,0,0,13,1
10898,768029,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10899,223433,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10901,283936,1,0,0,0,0,0,14,0,0,0,0,0,0,4,1
10903,344404,0,2,0,0,56,0,0,0,0,5,0,0,0,3,1
10905,437549,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
10907,297898,0,0,0,0,0,0,20,0,0,0,0,0,0,2,1
10908,269969,0,0,0,0,15,0,0,0,0,3,0,0,0,3,1
10909,735446,0,35,0,0,6,0,0,0,0,1,0,0,0,2,1
10911,256014,0,0,3,0,0,0,4,0,0,0,3,0,0,1,1
10913,800614,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10914,256013,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
10916,498007,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
10917,395522,4,0,26,0,0,9,0,0,4,0,0,108,0,2,1
10920,777339,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
10923,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10924,428013,193,0,33,0,0,10,1,0,8,0,0,0,0,2,1
10925,153613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10927,321146,27,2,0,0,0,0,15,2,0,0,0,0,0,3,1
10928,223426,9,0,3,0,0,0,0,0,0,0,0,0,0,2,1
10929,144282,0,0,21,0,0,0,0,0,0,0,0,0,0,2,1
10930,335130,0,0,0,0,0,0,28,0,0,0,0,0,0,2,1
10931,400288,4,4,0,0,0,0,32,0,0,0,0,0,0,2,1
10932,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
10933,437350,171,16,0,0,23,1,0,0,0,4,0,0,0,5,1
10934,251308,0,7,0,17,0,8,0,6,0,11,0,0,0,13,1
10935,353744,2,2,0,0,0,0,30,0,0,0,0,0,0,2,1
10937,223421,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10938,344444,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10939,335134,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
10940,255955,0,13,0,19,0,8,0,6,0,11,0,0,0,13,1
10941,339784,0,0,0,0,0,0,29,0,0,0,0,0,0,2,1
10944,753977,41,5,0,0,70,0,0,0,0,15,0,0,0,2,1
10945,432706,170,16,0,0,15,1,0,0,0,2,0,0,0,5,1
10947,283934,0,0,0,0,15,0,0,0,0,3,0,0,0,3,1
10948,237386,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10949,279276,15,0,0,0,1,0,0,0,0,7,0,0,0,1,1
10950,749375,17,0,0,0,46,0,0,0,0,15,0,0,0,2,1
10951,256010,0,0,0,0,0,0,12,0,0,0,0,0,0,3,1
10953,232731,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10954,432894,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
10955,307222,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
10956,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
10959,456126,0,0,0,0,55,0,0,0,0,7,0,0,0,2,1
10960,325814,2,2,0,0,0,0,30,0,0,0,0,0,0,2,1
11048,255955,0,13,0,19,0,8,0,6,0,11,0,0,0,13,1
11068,446819,0,2,0,0,50,0,0,0,0,7,0,0,0,2,1
11069,176868,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
11070,162916,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
11090,218776,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1
11091,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11092,256014,0,0,3,0,0,0,4,0,0,0,3,0,0,1,1
11093,279260,5,0,0,0,0,0,2,0,0,0,0,0,30,3,1
11094,246694,7,0,0,0,0,0,11,0,0,0,0,0,0,3,1
11096,400309,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
11097,181523,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
11098,460447,156,141,0,76,6,0,0,0,8,1,1,0,0,9,1
11101,172213,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
11102,777339,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
11103,242052,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1
11129,418925,4,0,20,0,0,0,0,0,0,0,0,0,0,1,1
11130,507169,193,0,12,0,0,10,1,0,8,0,0,0,0,2,1
11133,758719,0,37,0,0,6,0,0,0,0,1,0,0,0,2,1
11134,181523,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
11135,367592,4,0,26,0,0,9,0,0,4,0,0,108,0,2,1
11136,144303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11137,442204,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
11139,423539,43,9,0,0,0,0,10,0,0,0,0,0,0,4,1
11140,148958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11141,153607,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
11150,195488,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
11151,256013,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
11153,256017,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
11155,446859,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
11156,176868,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
11163,232731,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
11164,260610,0,13,0,19,0,8,0,6,0,11,0,0,0,13,1
11165,148937,0,0,21,0,0,0,0,0,0,0,0,0,0,2,1
11166,1107768,2,100,0,0,14,0,2,0,0,2,0,0,0,2,1
11167,260668,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
11168,167571,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1
11169,251355,0,0,0,0,0,0,12,0,0,0,0,0,0,3,1
11170,432894,2,0,18,0,0,0,0,0,0,0,0,0,0,1,1
11171,223421,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
11172,283915,5,0,0,0,0,0,2,0,0,0,0,0,30,3,1
11173,144303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11174,200112,0,2,40,3,0,0,3,0,0,0,4,0,0,1,1
11175,321169,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
11176,511976,13,0,58,0,0,2,0,0,0,0,0,0,0,1,1
11177,442165,0,2,0,0,49,0,0,0,0,7,0,0,0,2,1
11178,507317,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
11179,237386,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
11180,446822,0,0,0,0,49,0,0,0,0,7,0,0,0,2,1
11181,498007,15,0,60,0,0,2,0,0,0,0,0,0,0,1,1
11182,344381,68,0,13,0,0,0,0,0,0,0,0,0,0,8,1
11183,232743,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
11184,409619,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1
11186,344444,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
11187,344449,11,0,0,0,0,0,7,2,0,0,0,0,0,1,1
11188,246693,8,0,0,0,0,0,0,0,0,0,0,0,0,14,1
11197,251358,0,0,4,0,0,0,4,0,0,0,3,0,0,1,1
11199,307211,12,0,0,0,0,0,0,0,0,0,0,0,0,7,1
11201,260645,15,2,0,0,0,0,16,0,0,0,0,0,0,2,1
11202,228076,7,0,3,0,0,0,0,0,0,0,0,0,7,2,1
11205,218771,9,0,3,0,0,0,0,0,0,0,0,0,0,2,1
11206,246652,0,8,0,17,0,8,0,6,0,11,0,0,0,13,1
11209,344444,14,0,0,0,0,0,9,2,0,0,0,0,0,1,1
11210,134988,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
11211,256010,0,0,0,0,0,0,12,0,0,0,0,0,0,3,1
11212,274635,0,0,1,0,0,0,5,0,0,0,1,0,0,3,1
11214,1038000,0,55,0,0,7,0,0,0,0,1,0,0,0,2,1
